1950-05-24,OK,2
1950-05-25,TX,1
1950-05-29,LA,1
1950-05-29,LA,1
1950-05-29,OK,1
1950-05-29,TX,1
1950-05-30,GA,1
1950-05-31,NC,1
1950-06-03,MS,3
1950-06-04,GA,0
1950-06-04,GA,1
1950-06-05,TX,1
1950-06-05,TX,3
1950-06-07,GA,1
1950-06-07,WY,1
1950-06-08,KS,4
1950-06-09,MO,1
1950-06-09,OK,1
1950-06-13,IL,1
1950-06-13,ND,3
1950-06-13,NE,2
1950-06-14,ND,3
1950-06-14,WY,1
1950-06-15,IA,3
1950-06-15,MN,2
1950-06-15,MO,1
1950-06-16,KS,1
1950-06-19,TX,0
1950-06-22,NE,0
1950-06-25,KS,0
1950-06-25,KS,0
1950-06-25,WI,1
1950-06-25,WI,2
1950-06-25,WI,2
1950-06-25,WI,3
1950-06-25,WI,4
1950-07-01,IA,2
1950-07-01,KS,1
1950-07-01,KS,2
1950-07-02,KS,2
1950-07-03,IN,0
1950-07-05,PA,2
1950-07-05,PA,2
1950-07-08,KS,1
1950-07-11,NM,1
1950-07-12,CT,2
1950-07-14,CT,2
1950-07-15,NE,4
1950-07-16,IL,1
1950-07-18,KS,1
1950-07-19,IN,1
1950-07-19,IN,2
1950-07-19,MO,1
1950-07-19,OH,2
1950-07-19,OH,3
1950-07-22,CO,0
1950-07-24,PA,0
1950-07-26,NC,1
1950-07-27,NC,1
1950-08-02,NM,1
1950-08-05,CO,2
1950-08-06,KS,1
1950-08-06,KS,2
1950-08-06,KS,2
1950-08-08,MO,1
1950-08-09,WV,1
1950-08-11,MD,1
1950-08-24,AR,2
1950-08-28,KS,1
1950-08-29,PA,1
1950-08-30,FL,1
1950-08-31,FL,0
1950-09-15,OK,2
1950-09-16,OK,0
1950-09-21,NE,1
1950-10-01,OK,1
1950-10-09,NC,3
1950-11-04,PA,3
1950-11-20,KY,1
1950-11-20,KY,2
1950-11-20,MS,1
1950-12-02,AR,3
1950-12-02,IL,1
1950-12-02,IL,2
1950-12-02,IL,3
1951-01-06,LA,3
1951-01-11,CA,2
1951-02-01,VA,1
1951-02-06,LA,1
1951-02-06,LA,1
1951-02-19,OK,0
1951-02-19,OK,2
1951-02-20,AL,2
1951-02-20,AR,2
1951-02-20,KY,2
1951-02-20,MS,1
1951-02-20,MS,3
1951-03-02,KS,0
1951-03-02,KS,3
1951-03-12,FL,2
1951-03-28,TX,1
1951-03-29,IN,2
1951-03-30,PA,1
1951-04-05,OK,2
1951-04-05,OK,2
1951-04-05,OK,2
1951-04-20,KS,0
1951-04-20,TX,2
1951-04-21,LA,0
1951-04-21,LA,0
1951-04-21,MS,1
1951-04-21,MS,3
1951-04-24,OK,0
1951-04-24,OK,1
1951-04-24,OK,1
1951-04-26,KS,0
1951-04-26,KS,0
1951-04-26,KS,1
1951-04-26,KS,1
1951-04-26,OK,1
1951-04-27,OK,1
1951-04-28,OH,2
1951-04-29,NJ,1
1951-04-30,KS,0
1951-04-30,KS,3
1951-04-30,NE,1
1951-04-30,OK,1
1951-04-30,OK,2
1951-04-30,OK,3
1951-05-02,KS,1
1951-05-02,KS,1
1951-05-03,MI,2
1951-05-08,KS,1
1951-05-09,KS,0
1951-05-09,KS,1
1951-05-09,OK,1
1951-05-09,OK,2
1951-05-09,TX,2
1951-05-11,PA,2
1951-05-11,VA,1
1951-05-13,KS,1
1951-05-13,NE,0
1951-05-14,KS,2
1951-05-14,KS,2
1951-05-14,KS,3
1951-05-14,OK,2
1951-05-14,OK,2
1951-05-15,TX,1
1951-05-16,OK,0
1951-05-17,CO,0
1951-05-18,OK,1
1951-05-18,OK,1
1951-05-18,OK,1
1951-05-18,TX,4
1951-05-19,OK,0
1951-05-19,OK,1
1951-05-19,OK,2
1951-05-20,CO,0
1951-05-20,CO,0
1951-05-20,CO,1
1951-05-20,KS,2
1951-05-20,KS,3
1951-05-20,KS,3
1951-05-21,KS,1
1951-05-21,KS,2
1951-05-23,GA,1
1951-05-23,GA,2
1951-05-24,TX,1
1951-05-25,KS,1
1951-05-25,KS,2
1951-05-25,KS,3
1951-05-25,MO,1
1951-05-26,FL,1
1951-05-26,FL,1
1951-05-30,KS,0
1951-05-30,KS,0
1951-05-30,KS,0
1951-05-30,KS,0
1951-05-30,KS,0
1951-05-30,KS,1
1951-05-30,KS,1
1951-05-30,KS,1
1951-05-30,NE,1
1951-05-30,NE,2
1951-05-31,KS,2
1951-05-31,TX,1
1951-06-01,IA,3
1951-06-01,KS,1
1951-06-01,MI,1
1951-06-05,NM,0
1951-06-05,OK,2
1951-06-06,CO,2
1951-06-06,KS,0
1951-06-06,KS,0
1951-06-06,KS,1
1951-06-06,KS,1
1951-06-06,KS,1
1951-06-06,KS,1
1951-06-06,KS,1
1951-06-06,KS,2
1951-06-06,KS,3
1951-06-06,OK,0
1951-06-06,OK,2
1951-06-06,TX,0
1951-06-06,TX,0
1951-06-06,TX,1
1951-06-06,TX,2
1951-06-06,TX,3
1951-06-07,OK,1
1951-06-07,OK,2
1951-06-07,OK,2
1951-06-08,AL,2
1951-06-08,KS,1
1951-06-08,KS,2
1951-06-08,MO,1
1951-06-08,OK,1
1951-06-08,OK,1
1951-06-08,OK,3
1951-06-09,MS,0
1951-06-09,NC,1
1951-06-13,NC,1
1951-06-13,VA,2
1951-06-14,CO,1
1951-06-14,ND,0
1951-06-15,KS,0
1951-06-15,TX,1
1951-06-16,TX,2
1951-06-17,KS,0
1951-06-17,KS,0
1951-06-17,KS,0
1951-06-17,KS,0
1951-06-18,CO,2
1951-06-19,IA,1
1951-06-19,KS,0
1951-06-19,MN,4
1951-06-19,NE,1
1951-06-19,WI,2
1951-06-20,KS,1
1951-06-20,KS,2
1951-06-20,OK,1
1951-06-21,IN,3
1951-06-21,KS,1
1951-06-21,KS,2
1951-06-21,OK,1
1951-06-22,KS,0
1951-06-22,OH,2
1951-06-23,KS,1
1951-06-23,KS,2
1951-06-24,SC,1
1951-06-25,CO,1
1951-06-25,IA,2
1951-06-25,MN,2
1951-06-25,NE,2
1951-06-26,MI,1
1951-06-26,WV,1
1951-06-27,IL,3
1951-06-27,IL,3
1951-06-27,KS,1
1951-06-27,KS,4
1951-06-27,OH,1
1951-06-27,PA,2
1951-06-27,VA,1
1951-07-02,TX,2
1951-07-03,WI,2
1951-07-04,KS,0
1951-07-04,MO,2
1951-07-06,NC,1
1951-07-07,KS,2
1951-07-07,NE,0
1951-07-08,MO,2
1951-07-08,SD,2
1951-07-09,IN,2
1951-07-09,MO,1
1951-07-13,NE,0
1951-07-15,OK,0
1951-07-15,OK,0
1951-07-15,OK,2
1951-07-17,IA,1
1951-07-20,MN,3
1951-07-20,SD,2
1951-07-21,MI,2
1951-07-21,PA,0
1951-07-22,FL,2
1951-07-22,KS,2
1951-07-27,OK,1
1951-08-06,KS,0
1951-08-07,KS,0
1951-08-07,KS,1
1951-08-08,NE,1
1951-08-09,NC,2
1951-08-10,KS,1
1951-08-10,NM,0
1951-08-10,OK,1
1951-08-13,KS,1
1951-08-13,KS,1
1951-08-14,ND,1
1951-08-15,MI,1
1951-08-15,MI,1
1951-08-15,MI,2
1951-08-20,CT,2
1951-08-21,CT,2
1951-08-21,CT,3
1951-08-21,MA,2
1951-08-21,NH,2
1951-08-22,LA,1
1951-08-23,KS,0
1951-08-24,KS,0
1951-08-24,KS,2
1951-08-26,IA,1
1951-08-31,KS,1
1951-08-31,KS,1
1951-08-31,OK,1
1951-09-02,LA,1
1951-09-09,MS,2
1951-09-09,OK,2
1951-09-12,WI,3
1951-09-23,KS,0
1951-09-26,MI,2
1951-09-26,WI,4
1951-09-26,WI,4
1951-09-27,LA,2
1951-10-21,OK,1
1951-10-23,AR,2
1951-11-01,LA,1
1951-11-01,VA,1
1951-11-13,IL,2
1951-11-13,IL,2
1951-11-13,IN,2
1951-11-13,KY,3
1951-11-13,MO,3
1951-11-14,TN,2
1951-11-15,AL,2
1951-11-15,AL,2
1951-11-16,AL,2
1951-11-16,GA,1
1951-12-04,FL,1
1951-12-06,IL,3
1951-12-06,OR,1
1951-12-08,MS,0
1951-12-18,FL,1
1951-12-18,FL,1
1951-12-18,FL,2
1951-12-18,FL,2
1951-12-18,MA,2
1951-12-20,MS,1
1952-01-17,PA,2
1952-01-22,AL,1
1952-01-22,GA,2
1952-01-26,AR,1
1952-01-26,AR,1
1952-01-28,FL,1
1952-01-28,FL,2
1952-01-28,GA,1
1952-01-28,GA,1
1952-01-28,GA,1
1952-01-28,GA,1
1952-01-28,GA,2
1952-02-01,TX,2
1952-02-13,AL,1
1952-02-13,AL,3
1952-02-13,AL,3
1952-02-13,AR,2
1952-02-13,LA,0
1952-02-13,MO,2
1952-02-13,MS,0
1952-02-13,MS,1
1952-02-13,MS,1
1952-02-13,TN,1
1952-02-13,TN,1
1952-02-13,TN,2
1952-02-13,TN,3
1952-02-13,TN,3
1952-02-13,TN,4
1952-02-19,LA,2
1952-02-20,FL,2
1952-02-26,FL,1
1952-02-29,AL,3
1952-02-29,GA,2
1952-02-29,GA,2
1952-02-29,GA,2
1952-02-29,TN,1
1952-02-29,TN,2
1952-02-29,TN,2
1952-02-29,TN,4
1952-03-02,TX,0
1952-03-03,AL,3
1952-03-03,AR,1
1952-03-03,GA,3
1952-03-10,LA,3
1952-03-13,GA,1
1952-03-17,TX,0
1952-03-17,TX,1
1952-03-18,IL,1
1952-03-18,IL,2
1952-03-18,MO,2
1952-03-18,MO,2
1952-03-21,AR,0
1952-03-21,AR,2
1952-03-21,AR,2
1952-03-21,AR,3
1952-03-21,AR,3
1952-03-21,AR,3
1952-03-21,AR,3
1952-03-21,AR,3
1952-03-21,AR,3
1952-03-21,AR,3
1952-03-21,AR,4
1952-03-21,AR,4
1952-03-21,AR,4
1952-03-21,AR,4
1952-03-21,AR,4
1952-03-21,MO,4
1952-03-21,MS,0
1952-03-21,MS,4
1952-03-21,TN,2
1952-03-21,TN,2
1952-03-21,TN,2
1952-03-21,TN,3
1952-03-21,TN,3
1952-03-21,TN,3
1952-03-21,TN,4
1952-03-21,TN,4
1952-03-21,TN,4
1952-03-22,AL,4
1952-03-22,KY,3
1952-03-22,TN,1
1952-03-22,TN,2
1952-04-03,LA,1
1952-04-03,TX,2
1952-04-04,AL,1
1952-04-04,FL,1
1952-04-04,LA,2
1952-04-04,LA,2
1952-04-04,LA,3
1952-04-05,MD,0
1952-04-05,MD,1
1952-04-05,MD,1
1952-04-05,NC,2
1952-04-05,NJ,1
1952-04-05,PA,0
1952-04-05,PA,1
1952-04-05,PA,3
1952-04-05,VA,2
1952-04-05,VA,2
1952-04-08,KS,1
1952-04-08,OK,0
1952-04-13,OH,1
1952-04-18,TX,1
1952-04-20,OK,0
1952-04-20,OK,0
1952-04-20,OK,0
1952-04-20,OK,1
1952-04-21,OK,0
1952-04-21,TX,4
1952-04-22,AR,1
1952-04-22,AR,1
1952-04-22,KS,0
1952-04-23,LA,0
1952-04-29,KS,0
1952-04-29,NE,1
1952-04-30,KS,0
1952-04-30,KS,0
1952-04-30,OK,2
1952-04-30,TX,3
1952-05-06,NY,2
1952-05-07,MO,1
1952-05-08,CO,2
1952-05-08,NE,1
1952-05-08,WY,1
1952-05-09,IN,1
1952-05-10,AL,1
1952-05-10,AL,1
1952-05-10,AL,1
1952-05-10,NC,2
1952-05-10,SC,3
1952-05-11,GA,3
1952-05-13,NE,1
1952-05-15,CO,3
1952-05-19,LA,0
1952-05-20,NC,2
1952-05-21,KS,0
1952-05-21,KS,2
1952-05-22,KS,4
1952-05-22,MO,2
1952-05-22,OK,1
1952-05-23,FL,0
1952-05-23,IA,1
1952-05-23,IA,2
1952-05-23,OK,1
1952-05-23,OK,1
1952-05-23,OK,2
1952-05-23,OK,2
1952-05-23,TX,0
1952-05-23,TX,1
1952-05-24,IL,1
1952-05-24,OH,1
1952-05-26,NE,0
1952-05-30,FL,2
1952-06-01,OK,1
1952-06-02,IA,2
1952-06-04,AR,2
1952-06-04,OK,1
1952-06-05,TX,1
1952-06-10,ND,2
1952-06-10,ND,3
1952-06-12,SC,1
1952-06-13,FL,1
1952-06-15,ND,3
1952-06-15,NE,1
1952-06-15,OK,1
1952-06-18,AR,0
1952-06-19,KS,2
1952-06-20,ND,0
1952-06-21,KS,2
1952-06-21,OK,1
1952-06-23,IA,4
1952-06-23,MN,2
1952-06-23,MN,2
1952-06-23,SD,0
1952-06-23,WI,3
1952-06-24,MN,2
1952-06-24,SD,0
1952-06-26,CO,2
1952-06-26,KS,2
1952-06-26,NE,2
1952-06-27,KS,2
1952-06-27,SD,1
1952-06-28,SD,0
1952-06-28,SD,1
1952-06-29,FL,1
1952-06-29,OK,2
1952-06-30,TN,1
1952-07-01,ND,2
1952-07-01,ND,3
1952-07-01,ND,4
1952-07-02,IA,1
1952-07-02,MN,1
1952-07-06,KS,0
1952-07-06,KS,1
1952-07-06,KS,2
1952-07-07,OK,1
1952-07-09,ND,2
1952-07-12,NE,1
1952-07-13,OK,1
1952-07-13,OK,1
1952-07-16,AR,2
1952-07-16,AR,2
1952-07-16,MN,2
1952-07-16,OK,1
1952-07-17,IL,1
1952-07-17,MO,1
1952-07-19,MT,3
1952-07-19,MT,3
1952-07-19,PA,2
1952-07-23,NC,2
1952-07-23,PA,2
1952-07-24,ND,2
1952-07-27,MN,2
1952-07-29,MS,1
1952-08-03,MS,2
1952-08-07,KS,1
1952-08-07,KS,3
1952-08-10,NJ,1
1952-08-12,TX,1
1952-08-13,NE,3
1952-08-13,NE,4
1952-08-14,KS,2
1952-08-15,OK,2
1952-08-16,FL,1
1952-08-16,PA,1
1952-08-21,MO,2
1952-08-27,MN,1
1952-08-31,MD,1
1952-08-31,NC,1
1952-08-31,VA,1
1952-09-17,NC,3
1952-11-14,AZ,0
1952-11-16,MO,3
1952-11-17,AR,2
1952-11-17,IA,0
1952-11-17,KS,1
1952-11-19,NC,2
1952-12-03,TX,2
1952-12-09,KY,3
1952-12-20,CA,0
1953-01-07,AR,2
1953-01-08,AL,1
1953-01-08,AL,2
1953-01-08,SC,2
1953-01-09,FL,1
1953-01-09,FL,1
1953-01-09,FL,2
1953-01-20,AL,1
1953-01-20,AL,3
1953-01-20,GA,1
1953-01-20,GA,1
1953-01-20,TN,2
1953-01-22,MS,2
1953-01-23,AL,3
1953-02-06,LA,3
1953-02-19,OK,1
1953-02-19,OK,1
1953-02-19,OK,1
1953-02-19,OK,1
1953-02-19,TX,1
1953-02-19,TX,1
1953-02-20,AL,2
1953-02-20,AL,2
1953-02-20,AL,2
1953-02-20,AL,3
1953-02-20,AR,1
1953-02-20,MS,1
1953-02-20,MS,1
1953-02-20,MS,2
1953-02-20,MS,2
1953-03-12,TX,2
1953-03-13,OK,2
1953-03-13,OK,2
1953-03-13,OK,2
1953-03-13,OK,2
1953-03-13,OK,3
1953-03-13,OK,3
1953-03-13,TX,4
1953-03-14,AR,2
1953-03-14,AR,3
1953-03-14,AR,3
1953-03-14,IL,2
1953-03-14,IN,0
1953-03-14,IN,1
1953-03-14,MO,1
1953-03-14,MS,2
1953-03-14,TN,1
1953-03-14,TN,1
1953-03-14,TN,2
1953-03-14,TN,2
1953-03-14,TN,2
1953-03-14,TN,3
1953-03-15,NC,3
1953-03-18,AL,2
1953-03-18,IN,1
1953-03-18,IN,2
1953-03-21,IA,1
1953-03-21,IA,1
1953-03-21,IA,2
1953-03-21,IA,3
1953-03-21,MN,2
1953-03-21,MS,1
1953-03-22,AL,2
1953-03-22,LA,2
1953-03-22,MS,1
1953-03-22,TN,2
1953-03-29,OK,1
1953-03-30,KS,0
1953-03-31,MO,1
1953-03-31,MO,1
1953-04-02,OK,0
1953-04-04,MS,2
1953-04-06,AL,3
1953-04-06,FL,2
1953-04-09,IL,2
1953-04-09,IL,3
1953-04-09,KS,1
1953-04-12,AL,1
1953-04-12,FL,2
1953-04-13,FL,1
1953-04-14,MS,1
1953-04-14,OK,2
1953-04-14,OK,2
1953-04-15,OH,1
1953-04-15,TN,1
1953-04-15,TN,1
1953-04-15,TN,1
1953-04-15,TN,1
1953-04-16,NC,2
1953-04-18,AL,3
1953-04-18,GA,2
1953-04-18,GA,2
1953-04-23,AR,3
1953-04-23,OK,1
1953-04-23,OK,2
1953-04-23,OK,2
1953-04-23,OK,2
1953-04-24,AR,2
1953-04-24,IA,1
1953-04-24,MS,2
1953-04-27,CA,2
1953-04-28,NE,0
1953-04-28,NE,1
1953-04-28,OK,0
1953-04-28,OK,1
1953-04-28,TX,3
1953-04-28,TX,3
1953-04-28,TX,4
1953-04-29,LA,2
1953-04-30,GA,1
1953-04-30,GA,2
1953-04-30,GA,2
1953-04-30,GA,2
1953-04-30,GA,3
1953-04-30,GA,4
1953-04-30,NC,1
1953-04-30,VA,0
1953-05-01,AL,1
1953-05-01,AL,2
1953-05-01,AL,4
1953-05-01,AL,4
1953-05-02,LA,1
1953-05-02,TN,2
1953-05-02,TN,4
1953-05-02,VA,2
1953-05-04,AL,0
1953-05-04,AL,1
1953-05-04,MS,1
1953-05-04,MS,2
1953-05-04,MS,2
1953-05-04,MS,2
1953-05-09,KS,3
1953-05-09,NE,1
1953-05-09,NE,2
1953-05-09,NE,3
1953-05-09,SD,1
1953-05-09,SD,1
1953-05-10,AR,2
1953-05-10,IA,2
1953-05-10,IA,3
1953-05-10,IA,4
1953-05-10,IA,4
1953-05-10,IA,4
1953-05-10,KS,1
1953-05-10,KS,1
1953-05-10,KS,1
1953-05-10,KS,3
1953-05-10,MN,2
1953-05-10,MN,2
1953-05-10,MO,1
1953-05-10,NE,0
1953-05-10,NE,1
1953-05-10,NE,1
1953-05-10,OK,1
1953-05-10,OK,1
1953-05-10,OK,1
1953-05-10,OK,1
1953-05-10,OK,2
1953-05-10,WI,2
1953-05-11,OK,1
1953-05-11,OK,1
1953-05-11,TX,2
1953-05-11,TX,4
1953-05-11,TX,5
1953-05-14,MS,2
1953-05-14,TN,1
1953-05-16,KS,1
1953-05-16,LA,0
1953-05-16,LA,2
1953-05-16,LA,2
1953-05-16,LA,2
1953-05-16,TX,3
1953-05-17,LA,3
1953-05-17,MI,2
1953-05-17,NE,0
1953-05-17,VA,1
1953-05-17,VA,2
1953-05-18,LA,1
1953-05-18,LA,2
1953-05-18,OK,1
1953-05-18,TX,0
1953-05-19,CA,2
1953-05-19,FL,0
1953-05-20,IA,3
1953-05-20,IA,3
1953-05-21,MI,4
1953-05-23,PA,1
1953-05-24,IA,1
1953-05-24,MT,3
1953-05-26,MD,1
1953-05-26,NE,1
1953-05-27,KS,1
1953-05-27,KS,1
1953-05-27,KS,2
1953-05-28,KS,1
1953-05-28,SD,0
1953-05-28,WY,2
1953-05-29,KS,2
1953-05-29,ND,2
1953-05-29,ND,2
1953-05-29,ND,5
1953-05-29,NE,1
1953-05-29,SD,1
1953-05-29,SD,2
1953-05-29,SD,2
1953-05-29,WY,1
1953-05-30,ND,0
1953-05-30,ND,2
1953-05-30,PA,2
1953-05-31,SC,1
1953-05-31,TX,1
1953-06-01,SC,1
1953-06-02,NE,2
1953-06-02,NE,2
1953-06-02,SD,2
1953-06-04,FL,1
1953-06-05,FL,0
1953-06-05,KS,0
1953-06-05,MI,0
1953-06-05,MI,2
1953-06-05,NE,3
1953-06-05,OK,0
1953-06-05,OK,0
1953-06-05,OK,1
1953-06-05,OK,1
1953-06-05,OK,2
1953-06-05,OK,3
1953-06-05,TX,0
1953-06-05,UT,0
1953-06-06,ME,1
1953-06-06,OK,0
1953-06-07,CO,0
1953-06-07,CO,0
1953-06-07,CO,0
1953-06-07,CO,1
1953-06-07,CO,1
1953-06-07,IA,1
1953-06-07,IA,2
1953-06-07,IA,2
1953-06-07,IA,2
1953-06-07,IA,2
1953-06-07,IA,3
1953-06-07,KS,0
1953-06-07,KS,0
1953-06-07,KS,1
1953-06-07,KS,2
1953-06-07,MN,1
1953-06-07,MT,0
1953-06-07,NE,0
1953-06-07,NE,0
1953-06-07,NE,0
1953-06-07,NE,0
1953-06-07,NE,1
1953-06-07,NE,1
1953-06-07,NE,1
1953-06-07,NE,2
1953-06-07,NE,2
1953-06-07,NE,2
1953-06-07,NE,2
1953-06-07,NE,2
1953-06-07,NE,2
1953-06-07,NE,2
1953-06-07,NE,3
1953-06-07,NE,4
1953-06-07,SD,0
1953-06-08,MI,0
1953-06-08,MI,2
1953-06-08,MI,3
1953-06-08,MI,3
1953-06-08,MI,3
1953-06-08,MI,4
1953-06-08,MI,4
1953-06-08,MI,5
1953-06-08,NE,0
1953-06-08,NE,0
1953-06-08,NE,1
1953-06-08,OH,4
1953-06-09,MA,3
1953-06-09,MA,4
1953-06-09,NH,1
1953-06-09,NH,3
1953-06-10,VA,1
1953-06-11,WY,1
1953-06-12,WY,2
1953-06-13,IN,1
1953-06-13,ND,0
1953-06-13,ND,2
1953-06-13,OH,2
1953-06-13,VA,1
1953-06-14,SD,2
1953-06-15,SD,2
1953-06-17,CO,2
1953-06-18,FL,1
1953-06-18,SD,1
1953-06-19,KS,1
1953-06-19,KS,2
1953-06-19,KS,2
1953-06-19,NE,1
1953-06-19,NE,2
